                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
87,1.0427,1.1502,1.1613,0.61148,0.53846,0.55062,0.33582,1.118,                 1.2482,1.2136,0.0050096,0.0050096,0.0050096
88,1.0389,1.1303,1.1612,0.64918,0.5287,0.55442,0.32956,1.2148,                 1.2687,1.2542,0.0049669,0.0049669,0.0049669
89,1.0429,1.1422,1.1593,0.65504,0.50832,0.55059,0.34049,1.1459,                 1.3046,1.2222,0.0049242,0.0049242,0.0049242
90,1.0512,1.1308,1.1539,0.61992,0.53077,0.55697,0.3332,1.1651,                 1.2386,1.2323,0.0048816,0.0048816,0.0048816
91,1.0411,1.1436,1.1507,0.59115,0.54595,0.55051,0.34753,1.1117,                 1.2454,1.1945,0.0048389,0.0048389,0.0048389
92,1.0147,1.0926,1.1338,0.62758,0.52543,0.55888,0.34008,1.1554,                 1.2532,1.2262,0.0047962,0.0047962,0.0047962
93,1.0136,1.0895,1.1353,0.68282,0.52118,0.58067,0.35224,1.1423,                   1.23,1.2228,0.0047535,0.0047535,0.0047535
94,0.9948,1.0823,1.123,0.60938,0.53378,0.55613,0.34709,1.1093,                 1.2216,1.2179,0.0047108,0.0047108,0.0047108
95,1.0047,1.0824,1.1285,0.62868,0.53342,0.56944,0.36089,1.0967,                 1.1971,1.211,0.0046682,0.0046682,0.0046682
96,0.98143,1.0483,1.121,0.63484,0.55089,0.56441,0.36457,1.0855,                 1.1646,1.2158,0.0046255,0.0046255,0.0046255
97,0.98887,1.0526,1.1096,0.63732,0.5404,0.55312,0.348,1.0901,                 1.2244,1.2125,0.0045828,0.0045828,0.0045828
98,0.96675,1.0368,1.1119,0.62141,0.56087,0.58218,0.36332,1.1217,                 1.1793,1.241,0.0045401,0.0045401,0.0045401
99,0.98727,1.0466,1.1183,0.63303,0.51169,0.55054,0.35237,1.0921,                 1.2139,1.2001,0.0044974,0.0044974,0.0044974
100,0.97447,1.0459,1.1134,0.60367,0.54666,0.57532,0.36519,1.0791,                 1.2103,1.2016,0.0044548,0.0044548,0.0044548
101,0.96609,1.0332,1.1022,0.60268,0.5463,0.54643,0.34486,1.111,                 1.2128,1.2377,0.0044121,0.0044121,0.0044121
102,0.95324,1.0125,1.0959,0.61095,0.52995,0.56052,0.35907,1.1097,                 1.2231,1.2368,0.0043694,0.0043694,0.0043694
104,0.99908,1.0872,1.1265,0.64803,0.52586,0.56038,0.34357,1.1438,1.262,1.2462,0.0042841,0.0042841,0.0042841
105,0.98348,1.0756,1.113,0.69903,0.52316,0.56765,0.35696,1.1025,1.2099,1.2289,0.0042414,0.0042414,0.0042414
106,0.95982,1.0183,1.1014,0.57349,0.5482,0.5467,0.34562,1.1066,1.2169,1.2407,0.0041987,0.0041987,0.0041987
107,0.94724,1.0173,1.0971,0.59075,0.53661,0.5608,0.35842,1.0929,1.2249,1.2334,0.004156,0.004156,0.004156
108,0.96719,1.0428,1.1111,0.58605,0.55267,0.55985,0.36067,1.0676,1.1956,1.2072,0.0041133,0.0041133,0.0041133
109,0.94593,1.0185,1.0948,0.63306,0.52527,0.56999,0.36844,1.0727,1.1951,1.2153,0.0040707,0.0040707,0.0040707
110,0.92949,0.98229,1.0779,0.65223,0.5451,0.57614,0.38221,1.0572,1.1693,1.2103,0.004028,0.004028,0.004028
111,0.91174,0.96924,1.0737,0.66941,0.4997,0.55165,0.35427,1.0805,1.2147,1.2222,0.0039853,0.0039853,0.0039853
112,0.9252,0.97816,1.0717,0.6472,0.54833,0.58021,0.38075,1.0416,1.1564,1.2032,0.0039426,0.0039426,0.0039426
113,0.91203,0.98285,1.0677,0.61818,0.53307,0.56814,0.3708,1.0376,1.1862,1.2013,0.0038999,0.0038999,0.0038999
114,0.89506,0.93899,1.0533,0.6273,0.53229,0.56496,0.36252,1.068,1.1869,1.219,0.0038573,0.0038573,0.0038573
115,0.91438,0.96142,1.0665,0.63939,0.51891,0.56034,0.36316,1.055,1.197,1.1964,0.0038146,0.0038146,0.0038146
116,0.88835,0.93412,1.0516,0.62544,0.52321,0.55789,0.36493,1.0543,1.1828,1.2141,0.0037719,0.0037719,0.0037719
117,0.89334,0.92932,1.0553,0.66092,0.52966,0.56445,0.36499,1.0657,1.1766,1.2227,0.0037292,0.0037292,0.0037292
118,0.88447,0.92899,1.0482,0.6367,0.50943,0.5583,0.36497,1.0744,1.1736,1.2391,0.0036865,0.0036865,0.0036865
119,0.87821,0.91626,1.0438,0.58817,0.54749,0.56916,0.37215,1.0618,1.1611,1.2387,0.0036439,0.0036439,0.0036439
