                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                0.96039,                 1.0309,                 1.1095,                0.63727,                0.56565,                0.58479,                0.36882,                 1.0936,                 1.1649,                 1.2249,               0.006352,               0.006352,               0.006352
                     62,                0.95237,                 1.0214,                 1.1021,                0.61653,                0.55267,                0.57599,                0.37606,                 1.0618,                 1.1691,                  1.211,              0.0063132,              0.0063132,              0.0063132
                     63,                0.93493,                0.99871,                 1.0963,                0.63951,                0.55736,                0.57773,                0.37694,                 1.0418,                 1.1708,                 1.1933,              0.0062744,              0.0062744,              0.0062744
                     64,                0.92194,                 0.9895,                 1.0857,                0.59628,                0.56697,                0.56896,                0.35216,                 1.1203,                 1.2033,                  1.262,              0.0062357,              0.0062357,              0.0062357
                     65,                0.92303,                0.98209,                 1.0855,                0.67019,                0.54217,                0.57543,                0.37414,                 1.0616,                 1.1589,                 1.2228,              0.0061969,              0.0061969,              0.0061969
                     66,                0.91628,                0.97451,                 1.0786,                0.64775,                0.55006,                0.57392,                0.36928,                 1.0697,                 1.1797,                  1.238,              0.0061581,              0.0061581,              0.0061581
                     67,                0.89115,                0.95712,                 1.0663,                0.63692,                0.56347,                0.57952,                0.37454,                 1.0679,                 1.1642,                 1.2209,              0.0061193,              0.0061193,              0.0061193
                     68,                0.88428,                0.93324,                 1.0614,                0.65522,                0.56172,                0.57701,                0.37901,                 1.0515,                 1.1663,                 1.2183,              0.0060805,              0.0060805,              0.0060805
                     69,                0.90212,                0.95759,                 1.0691,                 0.6482,                0.52594,                0.55633,                0.36584,                 1.0346,                  1.195,                  1.229,              0.0060417,              0.0060417,              0.0060417
                     70,                0.88651,                0.92841,                 1.0559,                0.61769,                0.56239,                0.56623,                0.37498,                 1.0459,                 1.1657,                 1.2166,              0.0060029,              0.0060029,              0.0060029
                     71,                0.88149,                0.92474,                 1.0561,                0.61583,                0.55653,                0.57418,                0.38605,                  1.011,                 1.1195,                 1.1917,              0.0059641,              0.0059641,              0.0059641
                     72,                 0.8656,                0.90095,                 1.0417,                0.64641,                0.52964,                0.56918,                0.37203,                 1.0625,                 1.1772,                 1.2358,              0.0059253,              0.0059253,              0.0059253
                     73,                0.86551,                0.90015,                 1.0423,                0.61424,                0.54231,                0.56367,                0.38141,                 1.0182,                 1.1707,                 1.1985,              0.0058865,              0.0058865,              0.0058865
                     74,                 0.8628,                0.89828,                 1.0381,                0.65853,                0.55455,                0.58591,                0.38626,                  1.034,                 1.1276,                 1.2121,              0.0058477,              0.0058477,              0.0058477
                     75,                0.85259,                0.88969,                 1.0294,                0.65045,                0.53019,                0.56746,                0.37957,                 1.0243,                 1.1758,                 1.2064,              0.0058089,              0.0058089,              0.0058089
                     76,                  0.844,                0.88088,                 1.0274,                0.61171,                0.55029,                0.56687,                0.37639,                 1.0179,                 1.1822,                 1.1973,              0.0057701,              0.0057701,              0.0057701
                     77,                0.82716,                0.85939,                 1.0178,                0.67793,                0.53133,                0.56914,                0.38772,                 1.0183,                 1.1717,                 1.2227,              0.0057313,              0.0057313,              0.0057313
                     78,                0.82722,                0.85463,                 1.0177,                0.68359,                0.54012,                0.57326,                0.38375,                 1.0126,                 1.1456,                 1.2218,              0.0056925,              0.0056925,              0.0056925
                     79,                0.82008,                0.84517,                  1.008,                0.63697,                0.54352,                0.56883,                0.38044,                 1.0047,                   1.15,                 1.1892,              0.0056537,              0.0056537,              0.0056537
                     80,                 0.8056,                0.82356,                 1.0032,                0.64212,                0.54059,                0.56788,                0.39372,                 1.0108,                 1.1362,                 1.2074,              0.0056149,              0.0056149,              0.0056149
                     81,                0.80422,                0.81529,                0.99933,                0.72792,                0.50035,                0.57588,                 0.3976,                0.98425,                 1.1381,                 1.1889,              0.0055761,              0.0055761,              0.0055761
                     82,                 0.8123,                0.82944,                  1.003,                0.63699,                0.53666,                0.56811,                 0.3856,                 1.0058,                 1.1555,                 1.2076,              0.0055373,              0.0055373,              0.0055373
                     83,                0.79619,                0.81979,                0.99291,                0.66803,                0.52981,                0.56862,                0.38352,                 1.0119,                 1.1359,                 1.2155,              0.0054985,              0.0054985,              0.0054985
                     84,                0.79871,                0.80297,                0.99093,                0.70223,                0.52902,                0.57312,                0.38629,                0.98852,                 1.1342,                 1.1952,              0.0054597,              0.0054597,              0.0054597
                     85,                0.78099,                0.79093,                0.98305,                 0.6047,                0.54334,                0.55625,                0.37466,                 1.0204,                 1.1825,                 1.2329,              0.0054209,              0.0054209,              0.0054209
                     86,                0.78293,                 0.7931,                0.98254,                0.66781,                0.53856,                0.56803,                0.38638,                 1.0013,                 1.1406,                 1.2195,              0.0053821,              0.0053821,              0.0053821
                     87,                0.78158,                0.78811,                0.97814,                0.61058,                 0.5419,                0.56286,                0.38548,                  1.004,                 1.1374,                 1.2194,              0.0053433,              0.0053433,              0.0053433
                     88,                0.77865,                0.78465,                0.98144,                0.66551,                0.52475,                0.55561,                0.37676,                 1.0275,                 1.1758,                 1.2364,              0.0053045,              0.0053045,              0.0053045
                     89,                0.77468,                 0.7784,                0.97265,                0.69137,                0.50913,                0.55674,                 0.3811,                 1.0085,                 1.1697,                 1.2234,              0.0052657,              0.0052657,              0.0052657
                     90,                0.76272,                0.75958,                0.96861,                0.63226,                0.53733,                0.55961,                0.37799,                 1.0239,                 1.1612,                 1.2335,              0.0052269,              0.0052269,              0.0052269
                     91,                0.75931,                0.75751,                0.96434,                0.62986,                0.55393,                0.56818,                0.38444,                 1.0073,                 1.1351,                 1.2191,              0.0051881,              0.0051881,              0.0051881
                     92,                0.75008,                0.75723,                 0.9661,                0.70657,                0.49767,                0.56225,                0.38116,                 1.0212,                  1.181,                 1.2454,              0.0051493,              0.0051493,              0.0051493
                     93,                0.75959,                 0.7544,                 0.9689,                0.66593,                0.53211,                0.55759,                0.38331,                 1.0125,                 1.1605,                 1.2379,              0.0051105,              0.0051105,              0.0051105
                     94,                0.73071,                0.73095,                 0.9486,                 0.6716,                0.52004,                0.56049,                0.38404,                 1.0043,                 1.1667,                 1.2378,              0.0050717,              0.0050717,              0.0050717
                     95,                0.73295,                0.73582,                0.95137,                0.73503,                0.49721,                0.56465,                0.38876,                 1.0086,                  1.161,                 1.2386,              0.0050329,              0.0050329,              0.0050329
                     96,                0.72257,                 0.7142,                0.94393,                0.72233,                0.50042,                0.55984,                0.38406,                 1.0037,                   1.17,                 1.2363,              0.0049941,              0.0049941,              0.0049941
                     97,                 0.7266,                0.72512,                0.94187,                0.72441,                0.50257,                0.56128,                0.38746,                0.99464,                 1.1661,                 1.2181,              0.0049553,              0.0049553,              0.0049553
                     98,                0.73565,                0.73254,                0.94404,                0.70065,                0.51686,                0.56465,                0.38543,                 1.0085,                 1.1516,                 1.2381,              0.0049165,              0.0049165,              0.0049165
                     99,                  0.719,                0.71568,                 0.9381,                 0.6891,                0.50425,                0.56201,                0.38818,                 1.0134,                 1.1456,                 1.2423,              0.0048777,              0.0048777,              0.0048777
                    100,                0.72598,                0.70769,                0.94218,                0.68426,                0.52146,                0.55804,                0.38039,                 1.0108,                 1.1584,                 1.2419,              0.0048389,              0.0048389,              0.0048389
                    101,                0.72264,                0.70865,                0.93429,                0.72256,                0.49578,                0.55527,                0.38408,                0.99693,                 1.1623,                  1.229,              0.0048001,              0.0048001,              0.0048001
