                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                  1.294,                 1.3492,                 1.5416,                0.63117,                0.53343,                0.58462,                 0.3989,                  1.436,                 1.3504,                 1.6492,              0.0010612,              0.0010612,              0.0010612
                     54,                 1.2654,                 1.3264,                 1.5185,                0.61817,                0.57048,                0.58538,                0.40046,                 1.4285,                 1.3692,                 1.6545,              0.0010541,              0.0010541,              0.0010541
                     55,                 1.2875,                 1.3562,                 1.5329,                0.61735,                0.55203,                0.56771,                0.37402,                 1.4698,                 1.5924,                 1.6778,               0.001047,               0.001047,               0.001047
                     56,                 1.2622,                 1.3474,                 1.5169,                0.70805,                0.51359,                0.58487,                0.39743,                 1.4745,                 1.4371,                 1.6762,                0.00104,                0.00104,                0.00104
                     57,                 1.2264,                 1.2772,                 1.4805,                0.56659,                0.59719,                 0.5853,                 0.3912,                 1.4488,                 1.3638,                 1.6352,              0.0010329,              0.0010329,              0.0010329
                     58,                 1.2749,                  1.326,                 1.5215,                0.65942,                0.55735,                0.59001,                0.41281,                 1.4256,                 1.3569,                 1.6408,              0.0010258,              0.0010258,              0.0010258
                     59,                 1.2109,                 1.2652,                 1.4814,                0.63241,                0.52476,                0.57102,                0.40405,                 1.4248,                 1.3867,                 1.6429,              0.0010187,              0.0010187,              0.0010187
                     60,                 1.2252,                 1.2964,                 1.4987,                0.68543,                0.53705,                0.59255,                0.40411,                 1.4375,                 1.3255,                 1.6319,              0.0010117,              0.0010117,              0.0010117
                     61,                 1.2432,                 1.2704,                 1.5041,                0.61946,                0.56409,                0.59448,                0.40234,                 1.4731,                 1.3656,                 1.6876,              0.0010046,              0.0010046,              0.0010046
                     62,                 1.2391,                 1.2668,                 1.5013,                0.61878,                 0.5668,                0.58873,                0.39874,                 1.4542,                 1.3569,                  1.655,             0.00099751,             0.00099751,             0.00099751
                     63,                 1.2269,                 1.2459,                 1.4784,                0.59572,                0.56952,                 0.5904,                0.40646,                 1.4157,                 1.3679,                 1.6475,             0.00099044,             0.00099044,             0.00099044
                     64,                 1.2457,                 1.2543,                 1.5061,                0.59283,                0.55491,                0.58978,                0.40046,                 1.3934,                 1.3731,                 1.6281,             0.00098337,             0.00098337,             0.00098337
                     65,                 1.2362,                 1.2872,                 1.5054,                0.67079,                0.55394,                0.59796,                0.40779,                 1.4244,                 1.3318,                 1.6314,             0.00097629,             0.00097629,             0.00097629
                     66,                  1.193,                 1.2348,                 1.4748,                0.64901,                0.54945,                0.60048,                0.41735,                 1.4096,                  1.335,                 1.6418,             0.00096922,             0.00096922,             0.00096922
                     67,                 1.1926,                 1.2202,                 1.4696,                0.64667,                0.56974,                0.60611,                  0.408,                 1.4414,                 1.3231,                 1.6636,             0.00096215,             0.00096215,             0.00096215
                     68,                  1.214,                  1.247,                 1.4691,                0.60269,                0.57348,                0.59449,                0.39669,                  1.438,                 1.3355,                 1.6539,             0.00095507,             0.00095507,             0.00095507
                     69,                 1.1963,                 1.2411,                 1.4752,                0.63443,                0.53685,                0.58346,                0.39753,                  1.472,                 1.3535,                 1.7037,               0.000948,               0.000948,               0.000948
                     70,                 1.1717,                 1.2213,                 1.4707,                0.62776,                0.55707,                0.58383,                0.38541,                 1.4707,                  1.387,                   1.71,             0.00094093,             0.00094093,             0.00094093
                     71,                 1.1873,                 1.2266,                 1.4704,                0.62069,                0.55957,                0.59241,                0.40294,                 1.4257,                 1.3385,                 1.6621,             0.00093385,             0.00093385,             0.00093385
                     72,                 1.2388,                  1.263,                 1.4899,                 0.6471,                 0.5617,                0.58919,                0.39467,                 1.4303,                 1.4236,                 1.6214,             0.00092678,             0.00092678,             0.00092678
                     73,                 1.1886,                 1.1927,                 1.4589,                0.66706,                0.54516,                0.59512,                0.40759,                 1.4638,                 1.3607,                 1.6599,              0.0009197,              0.0009197,              0.0009197
                     74,                 1.1522,                 1.1848,                 1.4538,                0.67073,                 0.5811,                0.60783,                0.41047,                 1.4418,                 1.3128,                  1.676,             0.00091263,             0.00091263,             0.00091263
                     75,                 1.1261,                 1.1387,                 1.4338,                0.61751,                0.59497,                0.60281,                0.41047,                 1.3976,                 1.3695,                 1.6297,             0.00090556,             0.00090556,             0.00090556
                     76,                 1.1543,                 1.1589,                 1.4373,                0.65095,                0.56593,                0.60292,                0.40911,                 1.4077,                   1.32,                 1.6301,             0.00089848,             0.00089848,             0.00089848
