                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 0.9101,                 0.6776,                  1.257,                0.62541,                0.54602,                0.56042,                  0.383,                   1.57,                 1.3512,                  1.833,             0.00056603,             0.00056603,             0.00056603
                     63,                 0.9243,                0.68052,                   1.27,                0.66122,                0.51409,                0.54598,                 0.3704,                 1.5849,                 1.4098,                 1.8613,             0.00055188,             0.00055188,             0.00055188
                     64,                0.90667,                0.66919,                 1.2553,                0.67539,                0.53187,                0.55773,                0.37594,                 1.5819,                 1.3756,                 1.8499,             0.00053773,             0.00053773,             0.00053773
                     65,                 0.9167,                0.66663,                 1.2586,                0.64012,                0.54208,                0.54941,                0.36965,                 1.5947,                 1.3599,                  1.861,             0.00052359,             0.00052359,             0.00052359
                     66,                0.90022,                0.66111,                  1.251,                0.68179,                0.53608,                0.56942,                0.38923,                 1.5557,                 1.3307,                 1.8494,             0.00050944,             0.00050944,             0.00050944
                     67,                0.90071,                0.65898,                  1.249,                0.67511,                0.52728,                0.56335,                0.38611,                 1.6021,                 1.3711,                 1.8993,             0.00049529,             0.00049529,             0.00049529
                     68,                0.88986,                0.64783,                 1.2444,                0.70907,                0.50897,                0.55117,                 0.3801,                 1.5674,                 1.3734,                 1.8618,             0.00048114,             0.00048114,             0.00048114
                     69,                0.87121,                0.63997,                 1.2382,                0.63356,                0.55193,                0.55375,                0.37335,                 1.5914,                 1.3549,                  1.869,               0.000467,               0.000467,               0.000467
                     70,                0.87823,                0.64248,                 1.2468,                0.67639,                0.51982,                0.54906,                0.36887,                 1.5837,                 1.3962,                 1.8763,             0.00045285,             0.00045285,             0.00045285
                     71,                0.87505,                0.63626,                 1.2292,                0.65343,                0.54684,                0.54988,                0.37071,                 1.5819,                 1.3519,                  1.879,              0.0004387,              0.0004387,              0.0004387
                     72,                0.87039,                0.63831,                 1.2388,                0.68617,                0.53949,                0.54605,                0.37503,                 1.5715,                 1.3376,                 1.8749,             0.00042456,             0.00042456,             0.00042456
                     73,                0.85462,                0.62081,                 1.2277,                0.63959,                0.55334,                0.56033,                0.38071,                 1.5895,                 1.3551,                 1.8671,             0.00041041,             0.00041041,             0.00041041
                     74,                0.86169,                0.62042,                 1.2264,                0.67719,                0.55495,                0.56617,                0.38187,                  1.575,                 1.3342,                 1.8647,             0.00039626,             0.00039626,             0.00039626
                     75,                 0.8504,                 0.6136,                 1.2088,                0.68706,                0.52547,                0.55175,                0.37257,                 1.5842,                 1.3437,                 1.8843,             0.00038211,             0.00038211,             0.00038211
                     76,                0.85122,                0.62018,                 1.2154,                 0.6587,                0.54482,                0.55468,                0.37606,                 1.5566,                 1.3318,                 1.8519,             0.00036797,             0.00036797,             0.00036797
                     77,                0.83556,                0.61191,                  1.218,                 0.6498,                0.54953,                0.55771,                0.38215,                 1.5563,                 1.3601,                  1.837,             0.00035382,             0.00035382,             0.00035382
                     78,                0.84164,                0.60403,                 1.2095,                0.68245,                0.55512,                0.56007,                0.37908,                 1.5667,                 1.3277,                 1.8563,             0.00033967,             0.00033967,             0.00033967
                     79,                0.84827,                 0.6058,                 1.2142,                  0.638,                0.56149,                0.55889,                0.38442,                 1.5344,                 1.3285,                 1.8295,             0.00032553,             0.00032553,             0.00032553
                     80,                0.83614,                0.59796,                 1.1994,                0.61719,                0.55812,                0.55013,                0.37631,                 1.5648,                 1.3474,                 1.8444,             0.00031138,             0.00031138,             0.00031138
                     81,                0.81721,                0.59399,                 1.1992,                0.62361,                0.54132,                0.53513,                0.37011,                 1.5804,                 1.3605,                 1.8819,             0.00029723,             0.00029723,             0.00029723
                     82,                 0.8108,                0.58444,                 1.1884,                0.67755,                 0.5232,                0.54854,                0.37077,                 1.5885,                 1.3578,                 1.8913,             0.00028308,             0.00028308,             0.00028308
                     83,                0.81277,                0.58137,                 1.1848,                0.63717,                 0.5418,                0.54687,                0.36956,                 1.5835,                 1.3672,                 1.8733,             0.00026894,             0.00026894,             0.00026894
                     84,                0.80678,                0.58453,                 1.1897,                0.64319,                0.54978,                0.55467,                0.37405,                 1.5741,                  1.372,                 1.8678,             0.00025479,             0.00025479,             0.00025479
                     85,                0.80581,                 0.5793,                 1.1896,                0.66279,                0.54506,                0.56098,                0.38041,                 1.5775,                 1.3808,                 1.8789,             0.00024064,             0.00024064,             0.00024064
                     86,                0.79373,                0.57685,                 1.1827,                0.64946,                0.53812,                0.54857,                0.37402,                 1.5975,                 1.3595,                 1.8763,              0.0002265,              0.0002265,              0.0002265
                     87,                0.79357,                0.55924,                 1.1693,                0.65266,                0.55393,                0.56904,                0.38034,                 1.5819,                 1.3746,                  1.865,             0.00021235,             0.00021235,             0.00021235
                     88,                0.78406,                0.55722,                 1.1694,                0.72173,                0.52796,                 0.5637,                0.37499,                  1.569,                 1.3875,                 1.8451,              0.0001982,              0.0001982,              0.0001982
                     89,                0.78383,                0.55416,                 1.1713,                0.64379,                0.56095,                 0.5633,                 0.3776,                 1.5711,                 1.3698,                 1.8606,             0.00018406,             0.00018406,             0.00018406
                     90,                 0.7806,                0.55331,                 1.1649,                0.64203,                0.56513,                 0.5621,                0.38112,                 1.5768,                 1.3566,                 1.8691,             0.00016991,             0.00016991,             0.00016991
                     91,                0.72342,                0.42684,                 1.1272,                0.65668,                0.55039,                0.56589,                0.37978,                 1.5839,                 1.3676,                 1.8991,             0.00015576,             0.00015576,             0.00015576
                     92,                0.72135,                0.43068,                 1.1331,                 0.6731,                0.55971,                0.56743,                0.38192,                 1.5901,                 1.3856,                 1.9087,             0.00014161,             0.00014161,             0.00014161
                     93,                0.71001,                0.41963,                 1.1252,                  0.645,                0.56273,                0.56195,                0.38448,                  1.558,                 1.3827,                 1.8704,             0.00012747,             0.00012747,             0.00012747
                     94,                0.69672,                0.41127,                 1.1225,                0.61871,                0.57204,                0.56171,                0.38566,                 1.5604,                 1.3909,                 1.8952,             0.00011332,             0.00011332,             0.00011332
                     95,                0.68728,                0.39963,                 1.1051,                0.63676,                0.56176,                0.56399,                0.38284,                 1.5597,                 1.4073,                 1.8744,             9.9173e-05,             9.9173e-05,             9.9173e-05
                     96,                0.68096,                0.39874,                  1.103,                0.65597,                0.55738,                0.56911,                 0.3872,                 1.5508,                 1.3894,                 1.8851,             8.5026e-05,             8.5026e-05,             8.5026e-05
                     97,                0.68469,                0.40546,                 1.1065,                0.64486,                0.56213,                0.57062,                0.38733,                 1.5477,                 1.3861,                  1.884,             7.0878e-05,             7.0878e-05,             7.0878e-05
                     98,                 0.6772,                0.39373,                 1.1001,                 0.6535,                0.55863,                0.56859,                0.38773,                 1.5512,                 1.4097,                 1.8874,             5.6731e-05,             5.6731e-05,             5.6731e-05
                     99,                0.66634,                0.39022,                 1.0962,                0.62654,                0.57746,                0.57001,                0.38711,                 1.5768,                 1.3889,                 1.9281,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    100,                0.66011,                0.38342,                 1.0921,                0.64644,                0.57059,                0.56783,                0.38479,                 1.5816,                 1.4114,                 1.9391,             2.8437e-05,             2.8437e-05,             2.8437e-05
