epoch,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,89.062,73.849,1.2791,67.473,57.602,60.135,41.748,1.4718,1.3053,1.8079,28.308,28.308,28.308
83,89.424,73.698,1.2799,69.644,56.624,59.867,42.318,1.4458,1.3428,1.773,26.894,26.894,26.894
84,89.286,73.968,1.2849,69.783,5.505,59.048,41.818,1.4645,1.3163,1.8164,25.479,25.479,25.479
85,87.681,71.873,1.2714,65.313,58.053,59.841,42.429,1.4657,1.3269,1.8155,24.064,24.064,24.064
86,86.073,72.027,1.2684,62.918,59.015,59.118,42.289,1.4772,1.3048,1.8274,2.265,2.265,2.265
87,85.844,70.696,1.2673,69.075,56.553,59.583,42.745,1.4555,1.3041,1.8159,21.235,21.235,21.235
88,84.625,70.148,1.2594,69.148,5.638,60.469,42.468,1.4487,1.297,1.8085,1.982,1.982,1.982
89,84.172,6.975,1.2529,69.771,57.744,6.085,42.523,1.4815,1.3188,1.8266,18.406,18.406,18.406
90,8.328,68.566,1.2493,68.139,5.556,59.992,42.578,1.4713,1.331,1.8319,16.991,16.991,16.991
91,81.882,5.644,1.2639,65.372,56.676,58.888,41.156,1.4959,1.3111,1.8649,15.576,15.576,15.576
92,80.895,54.363,1.2463,67.948,55.755,59.179,41.931,1.4713,1.3088,1.8163,14.161,14.161,14.161
93,7.875,52.432,1.2322,62.318,58.437,59.103,41.563,1.497,1.319,1.8523,12.747,12.747,12.747
94,77.308,50.627,1.2123,64.659,57.001,59.132,41.973,1.4728,1.3309,1.8336,11.332,11.332,11.332
95,75.699,49.767,1.2012,686,53.839,59.121,41.665,1.4752,1.3397,1.8369,9.92E-01,9.92E-01,9.92E-01
96,75.359,49.137,1.1955,68.662,54.674,58.831,41.808,1.4677,1.3402,1.8398,8.50E-01,8.50E-01,8.50E-01
97,75.464,49.545,1.2003,65.128,57.089,59.118,4.186,1.4724,1.3672,1.8446,7.09E-01,7.09E-01,7.09E-01
98,73.958,47.999,1.1874,69.523,54.964,5.885,4.186,1.4812,1.3423,1.8657,5.67E-01,5.67E-01,5.67E-01
99,72.819,46.999,1.1755,71.192,53.523,58.994,41.845,1.4695,1.3433,1.8571,4.26E-01,4.26E-01,4.26E-01
100,71.533,45.922,1.1665,6.607,54.821,58.898,42.076,1.4676,1.3473,1.852,2.84E-01,2.84E-01,2.84E-01
