                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    135,                0.57155,                0.49485,                0.82478,                0.72979,                0.48164,                0.55155,                0.37299,                 1.0831,                 1.2163,                 1.3202,               0.002961,               0.002961,               0.002961
                    136,                0.57415,                0.49528,                0.82393,                0.65777,                0.51958,                 0.5563,                0.37631,                 1.0767,                 1.2092,                 1.3208,              0.0029183,              0.0029183,              0.0029183
                    137,                0.57208,                0.49277,                0.82711,                0.66901,                0.51052,                0.55181,                0.37392,                 1.0772,                 1.2136,                 1.3212,              0.0028756,              0.0028756,              0.0028756
                    138,                0.57244,                0.49873,                0.82265,                0.62579,                0.52453,                0.55464,                0.37527,                 1.0838,                 1.2113,                 1.3283,               0.002833,               0.002833,               0.002833
                    139,                0.57009,                0.50131,                0.82789,                0.64264,                0.50911,                0.54748,                0.37441,                 1.0753,                 1.2061,                 1.3204,              0.0027903,              0.0027903,              0.0027903
                    140,                0.57003,                0.49482,                0.82352,                0.69414,                0.49142,                0.54427,                0.37171,                 1.0927,                 1.2195,                 1.3351,              0.0027476,              0.0027476,              0.0027476
                    141,                 0.5703,                0.49798,                  0.825,                0.68897,                0.48227,                0.54422,                0.37095,                 1.0891,                 1.2314,                 1.3317,              0.0027049,              0.0027049,              0.0027049
                    142,                0.56059,                0.48493,                0.81869,                0.66078,                0.49557,                0.54662,                0.37349,                 1.0868,                 1.2392,                 1.3324,              0.0026622,              0.0026622,              0.0026622
                    143,                0.55925,                0.48432,                 0.8179,                0.68229,                0.49057,                0.54261,                0.37497,                   1.08,                 1.2437,                 1.3242,              0.0026196,              0.0026196,              0.0026196
                    144,                0.56826,                0.49078,                0.81781,                0.69747,                0.48571,                 0.5447,                0.37616,                  1.071,                 1.2328,                 1.3239,              0.0025769,              0.0025769,              0.0025769
                    145,                0.56722,                0.48969,                0.82417,                 0.7118,                0.47355,                0.54252,                0.37401,                 1.0701,                 1.2291,                  1.322,              0.0025342,              0.0025342,              0.0025342
                    146,                0.55618,                0.47851,                0.81497,                0.73921,                0.46818,                0.53999,                0.37226,                 1.0693,                  1.222,                 1.3209,              0.0024915,              0.0024915,              0.0024915
                    147,                0.55793,                0.47913,                0.81648,                0.70579,                0.48534,                0.54573,                0.37261,                 1.0737,                 1.2047,                 1.3247,              0.0024488,              0.0024488,              0.0024488
                    148,                0.56327,                0.48845,                0.82031,                0.66925,                 0.4984,                0.54365,                0.37049,                 1.0795,                 1.2159,                  1.335,              0.0024062,              0.0024062,              0.0024062
                    149,                0.55505,                0.47441,                0.81597,                0.70951,                0.47911,                0.54248,                0.37167,                 1.0798,                 1.2261,                 1.3294,              0.0023635,              0.0023635,              0.0023635
                    150,                0.55684,                0.48207,                0.81437,                0.63923,                0.50276,                0.54164,                 0.3716,                 1.0843,                 1.2288,                 1.3327,              0.0023208,              0.0023208,              0.0023208
                    151,                0.55299,                0.47623,                0.81031,                0.63436,                0.50554,                0.54622,                0.37157,                 1.0857,                 1.2205,                 1.3378,              0.0022781,              0.0022781,              0.0022781
